0, -87.89999999999999, 75.3, 10.5, 1.432247473964769
1, -88.95, 75.3, 10.5, 1.432247473964769
2, -88.5, 76.2, 11.1, 1.4261444582228757
3, -88.5, 75.14999999999999, 9.9, 1.4398140360504552
4, -88.8, 75.14999999999999, 10.65, 1.430017214709907
5, -88.8, 73.95, 9.6, 1.4417008487960496
6, -88.05, 76.2, 10.65, 1.43193207237668
7, -88.5, 75.14999999999999, 8.85, 1.45357177446943
8, -89.39999999999999, 75.6, 10.799999999999999, 1.4288992721907328
9, -88.5, 75.45, 10.35, 1.4344702451975955
10, -88.2, 76.05, 10.5, 1.4335966678696037
11, -89.39999999999999, 75.3, 10.799999999999999, 1.4283415477644559
12, -87.89999999999999, 75.6, 10.799999999999999, 1.4288992721907328
13, -89.7, 74.1, 10.799999999999999, 1.426066418578895
14, -89.39999999999999, 73.64999999999999, 9.0, 1.449199600077582
15, -88.05, 75.45, 9.6, 1.4442397702473109
16, -87.89999999999999, 74.1, 9.299999999999999, 1.4459430761857301
17, -88.05, 73.95, 8.1, 1.461697777260116
18, -88.95, 73.64999999999999, 10.5, 1.4291844161807234
19, -89.55, 76.2, 10.35, 1.4357957145790812
20, -87.0, 75.45, 11.85, 1.4150112762597655
21, -88.8, 73.95, 10.65, 1.4277635543371856
22, -88.95, 76.05, 10.5, 1.4335966678696037
23, -88.5, 74.7, 10.35, 1.4331186564337361
24, -89.25, 73.95, 10.65, 1.4277635543371856
25, -88.8, 73.95, 10.35, 1.4317401736389095
26, -88.05, 74.7, 10.35, 1.4331186564337361
27, -88.5, 75.45, 11.1, 1.4247268346514492
28, -87.3, 74.25, 10.35, 1.4322948448789923
29, -88.64999999999999, 75.3, 9.75, 1.4420306771938396
30, -89.39999999999999, 75.3, 10.5, 1.432247473964769
31, -88.8, 75.45, 9.6, 1.4442397702473109
32, -87.14999999999999, 74.85, 9.299999999999999, 1.4471813419798534
33, -88.64999999999999, 74.85, 10.049999999999999, 1.43732603901451
34, -89.7, 74.55, 10.799999999999999, 1.4269279990471517
35, -89.39999999999999, 75.3, 11.25, 1.4224908895913122
36, -89.55, 77.1, 11.4, 1.4240000190650706
37, -88.64999999999999, 75.3, 9.75, 1.4420306771938396
38, -88.8, 75.45, 11.4, 1.4208371727499156
39, -88.95, 75.6, 7.949999999999999, 1.466022672509658
40, -90.45, 74.85, 10.5, 1.431425228087065
41, -88.64999999999999, 75.3, 10.5, 1.432247473964769
42, -89.25, 77.1, 9.9, 1.4430904591985916
43, -88.64999999999999, 75.3, 10.049999999999999, 1.4381143143319484
44, -87.89999999999999, 75.6, 9.75, 1.442536055543166
45, -89.25, 73.95, 10.65, 1.4277635543371856
46, -88.64999999999999, 75.3, 10.5, 1.432247473964769
47, -87.3, 76.2, 9.15, 1.4512897791047432
48, -88.95, 75.3, 10.049999999999999, 1.4381143143319484
49, -89.55, 75.14999999999999, 8.85, 1.45357177446943
50, -88.95, 74.85, 10.049999999999999, 1.43732603901451
51, -88.2, 75.6, 11.25, 1.4230708619195982
52, -88.8, 75.45, 11.4, 1.4208371727499156
53, -89.25, 75.14999999999999, 10.65, 1.430017214709907
54, -88.64999999999999, 75.3, 10.5, 1.432247473964769
55, -89.39999999999999, 75.3, 9.75, 1.4420306771938396
56, -88.05, 75.45, 11.1, 1.4247268346514492
57, -88.95, 75.6, 9.75, 1.442536055543166
58, -89.25, 76.2, 9.6, 1.44547234030335
59, -88.64999999999999, 74.55, 10.049999999999999, 1.4367953291804578
60, -89.39999999999999, 75.6, 9.0, 1.452306367636759
61, -88.64999999999999, 74.55, 10.5, 1.4308716562207788
62, -88.2, 74.85, 10.049999999999999, 1.43732603901451
63, -88.64999999999999, 74.85, 9.299999999999999, 1.4471813419798534
64, -89.55, 75.89999999999999, 11.1, 1.4255807003023782
65, -87.75, 75.14999999999999, 10.35, 1.433932786727123
66, -88.5, 75.14999999999999, 10.65, 1.430017214709907
67, -88.95, 75.3, 10.799999999999999, 1.4283415477644559
68, -88.05, 75.45, 9.6, 1.4442397702473109
69, -88.95, 76.8, 11.25, 1.4253464038384958
70, -88.8, 75.89999999999999, 9.6, 1.4449821893148174
71, -88.05, 75.45, 11.1, 1.4247268346514492
72, -88.5, 75.45, 10.35, 1.4344702451975955
73, -88.5, 76.64999999999999, 10.65, 1.4327369726483872
74, -89.25, 75.14999999999999, 10.65, 1.430017214709907
75, -88.5, 75.14999999999999, 9.15, 1.4496362095567104
76, -89.39999999999999, 75.6, 10.049999999999999, 1.4386347086973346
77, -88.64999999999999, 75.3, 9.299999999999999, 1.4479126406518876
78, -90.14999999999999, 76.05, 9.75, 1.4432867685796584
79, -87.75, 75.89999999999999, 11.1, 1.4255807003023782
80, -88.5, 74.25, 10.35, 1.4322948448789923
81, -88.8, 73.95, 10.65, 1.4277635543371856
82, -88.2, 76.05, 10.5, 1.4335966678696037
83, -88.8, 74.7, 9.9, 1.4390340603169702
84, -88.05, 76.2, 10.35, 1.4357957145790812
85, -89.25, 75.14999999999999, 10.35, 1.433932786727123
86, -87.45, 75.6, 11.549999999999999, 1.4191908393566237
87, -88.64999999999999, 73.64999999999999, 10.049999999999999, 1.4351777285053655
88, -89.25, 75.14999999999999, 11.4, 1.420247520441606
89, -88.64999999999999, 74.85, 10.5, 1.431425228087065
90, -88.05, 75.89999999999999, 11.1, 1.4255807003023782
91, -89.55, 76.2, 10.65, 1.43193207237668
92, -87.89999999999999, 74.1, 8.25, 1.4599169327741788
93, -88.05, 74.25, 9.9, 1.4382447944982226
